hollywoodreporter.com,0.80,0.86,93,66,71,71,72,2655,672,2537,0.056,19832578,109502,7550,579,153,36,VeryStrong
medscape.com,0.80,0.82,90,62,81,81,65,2583,1552,2289,0.056,13749231,69298,133173,1144,5859,182,VeryStrong
ladepeche.fr,0.70,0.79,,,,,,7345,0,6066,0.056,,,,,,,
ctvnews.ca,0.80,0.81,90,60,65,65,70,1763,,1459,0.056,11274011,70371,1703,291,4358,44,VeryStrong
ft.com,0.80,0.89,94,70,80,80,67,1171,970,965,0.056,75052663,201508,84419,1719,7522,309,VeryStrong
thetimes.co.uk,0.80,0.84,93,63,67,67,65,5897,,4905,0.056,11614647,105311,22146,1004,1282,116,VeryStrong
inc.com,0.80,0.86,92,68,74,74,59,1571,564,1191,0.056,16335833,149947,11352,1192,577,114,VeryStrong
variety.com,0.80,0.89,93,71,53,53,59,2597,704,2016,0.056,21298109,112362,12801,704,791,55,VeryStrong
aljazeera.com,0.80,0.85,92,65,73,73,80,2475,2597,2030,0.056,22285297,106395,18999,1141,4355,113,VeryStrong
blastingnews.com,0.70,0.78,91,53,28,28,56,9735,31712,8467,0.056,1160662,15133,286,75,129,13,VeryStrong
nationalgeographic.com,0.80,0.89,93,72,88,88,77,1435,472,1216,0.111,21659870,223076,406599,2639,22075,460,VeryStrong
newyorker.com,0.80,0.86,92,68,79,79,75,2326,692,1825,0.056,18088417,158081,37536,1573,2386,123,VeryStrong
irishtimes.com,0.80,0.82,91,61,55,55,69,4754,,4138,0.056,8838171,81345,7181,596,545,57,VeryStrong
newspapers.com,0.70,0.70,72,58,53,53,63,8342,1469,13563,0.056,5213057,16357,1197,287,960,32,VeryStrong
alarabiya.net,0.70,0.79,89,58,57,57,55,1481,,1432,0.056,2483052,28195,4515,214,13581,55,VeryStrong
financialexpress.com,0.70,0.78,88,56,58,58,56,3115,,2481,0.056,6744948,34887,53481,332,178763,96,VeryStrong
aftenposten.no,0.70,0.72,78,56,64,64,61,10148,,8846,0.056,6222642,22092,427,97,53,11,VeryStrong
